"concept_id","concept_name","concept_code","vocabulary_id","cluster","syndromic","systemic","clinician_interest","cluster_category","chronic_flag","included_in_ps_model"
35209290,"Unspecified renal colic","N23","ICD10CM","other specified and unspecified diseases of kidney and ureters",0,1,"agnostic","Genito-urinary","Y","Y"
45600424,"Gonococcal infection of kidney and ureter","A54.21","ICD10CM","other specified and unspecified diseases of kidney and ureters",0,1,"agnostic","Genito-urinary","Y","Y"
45539110,"Pregnancy related renal disease, second trimester","O26.832","ICD10CM","other specified and unspecified diseases of kidney and ureters",0,1,"agnostic","Genito-urinary","Y","Y"
45548726,"Pregnancy related renal disease, unspecified trimester","O26.839","ICD10CM","other specified and unspecified diseases of kidney and ureters",0,1,"agnostic","Genito-urinary","Y","Y"
35209255,"Crossing vessel and stricture of ureter without hydronephrosis","N13.5","ICD10CM","other specified and unspecified diseases of kidney and ureters",0,1,"agnostic","Genito-urinary","Y","Y"
35209291,"Renal osteodystrophy","N25.0","ICD10CM","other specified and unspecified diseases of kidney and ureters",0,1,"agnostic","Genito-urinary","Y","Y"
45601722,"Ureteritis cystica","N28.86","ICD10CM","other specified and unspecified diseases of kidney and ureters",0,1,"agnostic","Genito-urinary","Y","Y"
35209258,"Obstructive and reflux uropathy, unspecified","N13.9","ICD10CM","other specified and unspecified diseases of kidney and ureters",0,1,"agnostic","Genito-urinary","Y","Y"
45534125,"Pyeloureteritis cystica","N28.85","ICD10CM","other specified and unspecified diseases of kidney and ureters",0,1,"agnostic","Genito-urinary","Y","Y"
35209257,"Other obstructive and reflux uropathy","N13.8","ICD10CM","other specified and unspecified diseases of kidney and ureters",0,1,"agnostic","Genito-urinary","Y","Y"
45558145,"Hypertrophy of kidney","N28.81","ICD10CM","other specified and unspecified diseases of kidney and ureters",0,1,"agnostic","Genito-urinary","Y","Y"
45591585,"Gastroparesis","K31.84","ICD10CM","other specified and unspecified disorders of stomach and duodenum",0,1,"agnostic","Gastrointestinal","Y","Y"
35208237,"Functional dyspepsia","K30","ICD10CM","other specified and unspecified disorders of stomach and duodenum",0,1,"agnostic","Gastrointestinal","Y","Y"
45533586,"Other diseases of stomach and duodenum","K31.89","ICD10CM","other specified and unspecified disorders of stomach and duodenum",0,1,"agnostic","Gastrointestinal","Y","Y"
35208245,"Polyp of stomach and duodenum","K31.7","ICD10CM","other specified and unspecified disorders of stomach and duodenum",0,1,"agnostic","Gastrointestinal","Y","Y"
45552923,"Dieulafoy lesion (hemorrhagic) of stomach and duodenum","K31.82","ICD10CM","other specified and unspecified disorders of stomach and duodenum",0,1,"agnostic","Gastrointestinal","Y","Y"
35208246,"Disease of stomach and duodenum, unspecified","K31.9","ICD10CM","other specified and unspecified disorders of stomach and duodenum",0,1,"agnostic","Gastrointestinal","Y","Y"
35208242,"Gastric diverticulum","K31.4","ICD10CM","other specified and unspecified disorders of stomach and duodenum",0,1,"agnostic","Gastrointestinal","Y","Y"
35208241,"Pylorospasm, not elsewhere classified","K31.3","ICD10CM","other specified and unspecified disorders of stomach and duodenum",0,1,"agnostic","Gastrointestinal","Y","Y"
45605932,"Angiodysplasia of stomach and duodenum without bleeding","K31.819","ICD10CM","other specified and unspecified disorders of stomach and duodenum",0,1,"agnostic","Gastrointestinal","Y","Y"
35208244,"Fistula of stomach and duodenum","K31.6","ICD10CM","other specified and unspecified disorders of stomach and duodenum",0,1,"agnostic","Gastrointestinal","Y","Y"
35208240,"Hourglass stricture and stenosis of stomach","K31.2","ICD10CM","other specified and unspecified disorders of stomach and duodenum",0,1,"agnostic","Gastrointestinal","Y","Y"
45552924,"Achlorhydria","K31.83","ICD10CM","other specified and unspecified disorders of stomach and duodenum",0,1,"agnostic","Gastrointestinal","Y","Y"
35208239,"Adult hypertrophic pyloric stenosis","K31.1","ICD10CM","other specified and unspecified disorders of stomach and duodenum",0,1,"agnostic","Gastrointestinal","Y","Y"
35208238,"Acute dilatation of stomach","K31.0","ICD10CM","other specified and unspecified disorders of stomach and duodenum",0,1,"agnostic","Gastrointestinal","Y","Y"
35206919,"Alcohol-induced pseudo-Cushing's syndrome","E24.4","ICD10CM","other specified and unspecified endocrine disorders",0,1,"agnostic","Endocrine","Y","Y"
35206901,"Hyperparathyroidism, unspecified","E21.3","ICD10CM","other specified and unspecified endocrine disorders",0,1,"agnostic","Endocrine","Y","Y"
35205464,"Tuberculosis of adrenal glands","A18.7","ICD10CM","other specified and unspecified endocrine disorders",0,1,"agnostic","Endocrine","Y","Y"
35206952,"Abscess of thymus","E32.1","ICD10CM","other specified and unspecified endocrine disorders",0,1,"agnostic","Endocrine","Y","Y"
35206954,"Disease of thymus, unspecified","E32.9","ICD10CM","other specified and unspecified endocrine disorders",0,1,"agnostic","Endocrine","Y","Y"
35206956,"Other hypersecretion of intestinal hormones","E34.1","ICD10CM","other specified and unspecified endocrine disorders",0,1,"agnostic","Endocrine","Y","Y"
35206895,"Pseudohypoparathyroidism","E20.1","ICD10CM","other specified and unspecified endocrine disorders",0,1,"agnostic","Endocrine","Y","Y"
35206950,"Polyglandular dysfunction, unspecified","E31.9","ICD10CM","other specified and unspecified endocrine disorders",0,1,"agnostic","Endocrine","Y","Y"
35206922,"Congenital adrenogenital disorders associated with enzyme deficiency","E25.0","ICD10CM","other specified and unspecified endocrine disorders",0,1,"agnostic","Endocrine","Y","Y"
35206955,"Carcinoid syndrome","E34.0","ICD10CM","other specified and unspecified endocrine disorders",0,1,"agnostic","Endocrine","Y","Y"
35206920,"Other Cushing's syndrome","E24.8","ICD10CM","other specified and unspecified endocrine disorders",0,1,"agnostic","Endocrine","Y","Y"
35206934,"Estrogen excess","E28.0","ICD10CM","other specified and unspecified endocrine disorders",0,1,"agnostic","Endocrine","Y","Y"
35206916,"Nelson's syndrome","E24.1","ICD10CM","other specified and unspecified endocrine disorders",0,1,"agnostic","Endocrine","Y","Y"
35206939,"Testicular hyperfunction","E29.0","ICD10CM","other specified and unspecified endocrine disorders",0,1,"agnostic","Endocrine","Y","Y"
35206898,"Primary hyperparathyroidism","E21.0","ICD10CM","other specified and unspecified endocrine disorders",0,1,"agnostic","Endocrine","Y","Y"
35206961,"Other specified endocrine disorders","E34.8","ICD10CM","other specified and unspecified endocrine disorders",0,1,"agnostic","Endocrine","Y","Y"
35206943,"Delayed puberty","E30.0","ICD10CM","other specified and unspecified endocrine disorders",0,1,"agnostic","Endocrine","Y","Y"
45571671,"Bartter's syndrome","E26.81","ICD10CM","other specified and unspecified endocrine disorders",0,1,"agnostic","Endocrine","Y","Y"
45552392,"Other primary hyperaldosteronism","E26.09","ICD10CM","other specified and unspecified endocrine disorders",0,1,"agnostic","Endocrine","Y","Y"
45600656,"Complete androgen insensitivity syndrome","E34.51","ICD10CM","other specified and unspecified endocrine disorders",0,1,"agnostic","Endocrine","Y","Y"
35206931,"Adrenomedullary hyperfunction","E27.5","ICD10CM","other specified and unspecified endocrine disorders",0,1,"agnostic","Endocrine","Y","Y"
35206888,"Other hypoglycemia","E16.1","ICD10CM","other specified and unspecified endocrine disorders",0,1,"agnostic","Endocrine","Y","Y"
35206887,"Drug-induced hypoglycemia without coma","E16.0","ICD10CM","other specified and unspecified endocrine disorders",0,1,"agnostic","Endocrine","Y","Y"
35206918,"Ectopic ACTH syndrome","E24.3","ICD10CM","other specified and unspecified endocrine disorders",0,1,"agnostic","Endocrine","Y","Y"
35206951,"Persistent hyperplasia of thymus","E32.0","ICD10CM","other specified and unspecified endocrine disorders",0,1,"agnostic","Endocrine","Y","Y"
45605415,"Other hyperaldosteronism","E26.89","ICD10CM","other specified and unspecified endocrine disorders",0,1,"agnostic","Endocrine","Y","Y"
45542752,"Androgen insensitivity syndrome, unspecified","E34.50","ICD10CM","other specified and unspecified endocrine disorders",0,1,"agnostic","Endocrine","Y","Y"
35206953,"Other diseases of thymus","E32.8","ICD10CM","other specified and unspecified endocrine disorders",0,1,"agnostic","Endocrine","Y","Y"
35206925,"Secondary hyperaldosteronism","E26.1","ICD10CM","other specified and unspecified endocrine disorders",0,1,"agnostic","Endocrine","Y","Y"
35206892,"Other specified disorders of pancreatic internal secretion","E16.8","ICD10CM","other specified and unspecified endocrine disorders",0,1,"agnostic","Endocrine","Y","Y"
45605416,"Unspecified adrenocortical insufficiency","E27.40","ICD10CM","other specified and unspecified endocrine disorders",0,1,"agnostic","Endocrine","Y","Y"
35206937,"Other ovarian dysfunction","E28.8","ICD10CM","other specified and unspecified endocrine disorders",0,1,"agnostic","Endocrine","Y","Y"
35206891,"Increased secretion of gastrin","E16.4","ICD10CM","other specified and unspecified endocrine disorders",0,1,"agnostic","Endocrine","Y","Y"
35206903,"Disorder of parathyroid gland, unspecified","E21.5","ICD10CM","other specified and unspecified endocrine disorders",0,1,"agnostic","Endocrine","Y","Y"
35206962,"Endocrine disorder, unspecified","E34.9","ICD10CM","other specified and unspecified endocrine disorders",0,1,"agnostic","Endocrine","Y","Y"
35206900,"Other hyperparathyroidism","E21.2","ICD10CM","other specified and unspecified endocrine disorders",0,1,"agnostic","Endocrine","Y","Y"
35206941,"Other testicular dysfunction","E29.8","ICD10CM","other specified and unspecified endocrine disorders",0,1,"agnostic","Endocrine","Y","Y"
35206933,"Disorder of adrenal gland, unspecified","E27.9","ICD10CM","other specified and unspecified endocrine disorders",0,1,"agnostic","Endocrine","Y","Y"
35206938,"Ovarian dysfunction, unspecified","E28.9","ICD10CM","other specified and unspecified endocrine disorders",0,1,"agnostic","Endocrine","Y","Y"
35206923,"Other adrenogenital disorders","E25.8","ICD10CM","other specified and unspecified endocrine disorders",0,1,"agnostic","Endocrine","Y","Y"
35206893,"Disorder of pancreatic internal secretion, unspecified","E16.9","ICD10CM","other specified and unspecified endocrine disorders",0,1,"agnostic","Endocrine","Y","Y"
35206902,"Other specified disorders of parathyroid gland","E21.4","ICD10CM","other specified and unspecified endocrine disorders",0,1,"agnostic","Endocrine","Y","Y"
35206917,"Drug-induced Cushing's syndrome","E24.2","ICD10CM","other specified and unspecified endocrine disorders",0,1,"agnostic","Endocrine","Y","Y"
35206930,"Drug-induced adrenocortical insufficiency","E27.3","ICD10CM","other specified and unspecified endocrine disorders",0,1,"agnostic","Endocrine","Y","Y"
35206890,"Increased secretion of glucagon","E16.3","ICD10CM","other specified and unspecified endocrine disorders",0,1,"agnostic","Endocrine","Y","Y"
35206924,"Adrenogenital disorder, unspecified","E25.9","ICD10CM","other specified and unspecified endocrine disorders",0,1,"agnostic","Endocrine","Y","Y"
35206949,"Other polyglandular dysfunction","E31.8","ICD10CM","other specified and unspecified endocrine disorders",0,1,"agnostic","Endocrine","Y","Y"
35206959,"Constitutional tall stature","E34.4","ICD10CM","other specified and unspecified endocrine disorders",0,1,"agnostic","Endocrine","Y","Y"
45533026,"Conn's syndrome","E26.01","ICD10CM","other specified and unspecified endocrine disorders",0,1,"agnostic","Endocrine","Y","Y"
35206936,"Polycystic ovarian syndrome","E28.2","ICD10CM","other specified and unspecified endocrine disorders",0,1,"agnostic","Endocrine","Y","Y"
35206894,"Idiopathic hypoparathyroidism","E20.0","ICD10CM","other specified and unspecified endocrine disorders",0,1,"agnostic","Endocrine","Y","Y"
35206896,"Other hypoparathyroidism","E20.8","ICD10CM","other specified and unspecified endocrine disorders",0,1,"agnostic","Endocrine","Y","Y"
35206927,"Other adrenocortical overactivity","E27.0","ICD10CM","other specified and unspecified endocrine disorders",0,1,"agnostic","Endocrine","Y","Y"
35206944,"Precocious puberty","E30.1","ICD10CM","other specified and unspecified endocrine disorders",0,1,"agnostic","Endocrine","Y","Y"
35206940,"Testicular hypofunction","E29.1","ICD10CM","other specified and unspecified endocrine disorders",0,1,"agnostic","Endocrine","Y","Y"
35206948,"Polyglandular hyperfunction","E31.1","ICD10CM","other specified and unspecified endocrine disorders",0,1,"agnostic","Endocrine","Y","Y"
45537967,"Multiple endocrine neoplasia [MEN] type I","E31.21","ICD10CM","other specified and unspecified endocrine disorders",0,1,"agnostic","Endocrine","Y","Y"
35206899,"Secondary hyperparathyroidism, not elsewhere classified","E21.1","ICD10CM","other specified and unspecified endocrine disorders",0,1,"agnostic","Endocrine","Y","Y"
35206897,"Hypoparathyroidism, unspecified","E20.9","ICD10CM","other specified and unspecified endocrine disorders",0,1,"agnostic","Endocrine","Y","Y"
35206935,"Androgen excess","E28.1","ICD10CM","other specified and unspecified endocrine disorders",0,1,"agnostic","Endocrine","Y","Y"
35206926,"Hyperaldosteronism, unspecified","E26.9","ICD10CM","other specified and unspecified endocrine disorders",0,1,"agnostic","Endocrine","Y","Y"
35206932,"Other specified disorders of adrenal gland","E27.8","ICD10CM","other specified and unspecified endocrine disorders",0,1,"agnostic","Endocrine","Y","Y"
35206929,"Addisonian crisis","E27.2","ICD10CM","other specified and unspecified endocrine disorders",0,1,"agnostic","Endocrine","Y","Y"
35206947,"Autoimmune polyglandular failure","E31.0","ICD10CM","other specified and unspecified endocrine disorders",0,1,"agnostic","Endocrine","Y","Y"
