CCSR Domain,CCSR CATEGORY 1,CCSR CATEGORY 1 (PASC) DESCRIPTION,ICD-10-CM Code,ICD-10-CM Code Description,Symptomatic,Measured,syndromic,systemic,clincian_interest,cluster_category,,,,,,,,,,
Diseases of the Musculoskeletal System and Connective Tissue,MUS009,Tendon and synovial disorders,M65852,"Other synovitis and tenosynovitis, left thigh",,1,0,1,agnostic,Cardiovascular,,,,,,,,,,
Diseases of the Musculoskeletal System and Connective Tissue,MUS009,Tendon and synovial disorders,M65859,"Other synovitis and tenosynovitis, unspecified thigh",,1,0,1,agnostic,Cardiovascular,,,,,,,,,,
Diseases of the Musculoskeletal System and Connective Tissue,MUS009,Tendon and synovial disorders,M65861,"Other synovitis and tenosynovitis, right lower leg",,1,0,1,agnostic,Cardiovascular,,,,,,,,,,
Diseases of the Musculoskeletal System and Connective Tissue,MUS009,Tendon and synovial disorders,M65862,"Other synovitis and tenosynovitis, left lower leg",,1,0,1,agnostic,Cardiovascular,,,,,,,,,,
Diseases of the Musculoskeletal System and Connective Tissue,MUS009,Tendon and synovial disorders,M65869,"Other synovitis and tenosynovitis, unspecified lower leg",,1,0,1,agnostic,Cardiovascular,,,,,,,,,,
Diseases of the Musculoskeletal System and Connective Tissue,MUS009,Tendon and synovial disorders,M65871,"Other synovitis and tenosynovitis, right ankle and foot",,1,0,1,agnostic,Cardiovascular,,,,,,,,,,
Diseases of the Musculoskeletal System and Connective Tissue,MUS009,Tendon and synovial disorders,M65872,"Other synovitis and tenosynovitis, left ankle and foot",,1,0,1,agnostic,Cardiovascular,,,,,,,,,,
Diseases of the Musculoskeletal System and Connective Tissue,MUS009,Tendon and synovial disorders,M65879,"Other synovitis and tenosynovitis, unspecified ankle and foot",,1,0,1,agnostic,Cardiovascular,,,,,,,,,,
Diseases of the Musculoskeletal System and Connective Tissue,MUS009,Tendon and synovial disorders,M6588,"Other synovitis and tenosynovitis, other site",,1,0,1,agnostic,Cardiovascular,,,,,,,,,,
Diseases of the Musculoskeletal System and Connective Tissue,MUS009,Tendon and synovial disorders,M6589,"Other synovitis and tenosynovitis, multiple sites",,1,0,1,agnostic,Cardiovascular,,,,,,,,,,
Diseases of the Musculoskeletal System and Connective Tissue,MUS009,Tendon and synovial disorders,M659,"Synovitis and tenosynovitis, unspecified",,1,0,1,agnostic,Cardiovascular,,,,,,,,,,
Diseases of the Musculoskeletal System and Connective Tissue,MUS009,Tendon and synovial disorders,M660,Rupture of popliteal cyst,,1,0,1,agnostic,Cardiovascular,,,,,,,,,,
Diseases of the Musculoskeletal System and Connective Tissue,MUS009,Tendon and synovial disorders,M6730,"Transient synovitis, unspecified site",,1,0,1,agnostic,Cardiovascular,,,,,,,,,,
Diseases of the Musculoskeletal System and Connective Tissue,MUS009,Tendon and synovial disorders,M67311,"Transient synovitis, right shoulder",,1,0,1,agnostic,Cardiovascular,,,,,,,,,,
Diseases of the Musculoskeletal System and Connective Tissue,MUS009,Tendon and synovial disorders,M67312,"Transient synovitis, left shoulder",,1,0,1,agnostic,Cardiovascular,,,,,,,,,,
Diseases of the Musculoskeletal System and Connective Tissue,MUS009,Tendon and synovial disorders,M67319,"Transient synovitis, unspecified shoulder",,1,0,1,agnostic,Cardiovascular,,,,,,,,,,
Diseases of the Musculoskeletal System and Connective Tissue,MUS009,Tendon and synovial disorders,M67321,"Transient synovitis, right elbow",,1,0,1,agnostic,Cardiovascular,,,,,,,,,,
Diseases of the Musculoskeletal System and Connective Tissue,MUS009,Tendon and synovial disorders,M67322,"Transient synovitis, left elbow",,1,0,1,agnostic,Cardiovascular,,,,,,,,,,
Diseases of the Musculoskeletal System and Connective Tissue,MUS009,Tendon and synovial disorders,M67329,"Transient synovitis, unspecified elbow",,1,0,1,agnostic,Cardiovascular,,,,,,,,,,
Diseases of the Musculoskeletal System and Connective Tissue,MUS009,Tendon and synovial disorders,M67331,"Transient synovitis, right wrist",,1,0,1,agnostic,Cardiovascular,,,,,,,,,,
Diseases of the Musculoskeletal System and Connective Tissue,MUS009,Tendon and synovial disorders,M67332,"Transient synovitis, left wrist",,1,0,1,agnostic,Cardiovascular,,,,,,,,,,
Diseases of the Musculoskeletal System and Connective Tissue,MUS009,Tendon and synovial disorders,M67339,"Transient synovitis, unspecified wrist",,1,0,1,agnostic,Cardiovascular,,,,,,,,,,
Diseases of the Musculoskeletal System and Connective Tissue,MUS009,Tendon and synovial disorders,M67341,"Transient synovitis, right hand",,1,0,1,agnostic,Cardiovascular,,,,,,,,,,
Diseases of the Musculoskeletal System and Connective Tissue,MUS009,Tendon and synovial disorders,M67342,"Transient synovitis, left hand",,1,0,1,agnostic,Cardiovascular,,,,,,,,,,
Diseases of the Musculoskeletal System and Connective Tissue,MUS009,Tendon and synovial disorders,M67349,"Transient synovitis, unspecified hand",,1,0,1,agnostic,Cardiovascular,,,,,,,,,,
Diseases of the Musculoskeletal System and Connective Tissue,MUS009,Tendon and synovial disorders,M67351,"Transient synovitis, right hip",,1,0,1,agnostic,Cardiovascular,,,,,,,,,,
Diseases of the Musculoskeletal System and Connective Tissue,MUS009,Tendon and synovial disorders,M67352,"Transient synovitis, left hip",,1,0,1,agnostic,Cardiovascular,,,,,,,,,,
Diseases of the Musculoskeletal System and Connective Tissue,MUS009,Tendon and synovial disorders,M67359,"Transient synovitis, unspecified hip",,1,0,1,agnostic,Cardiovascular,,,,,,,,,,
Diseases of the Musculoskeletal System and Connective Tissue,MUS009,Tendon and synovial disorders,M67361,"Transient synovitis, right knee",,1,0,1,agnostic,Cardiovascular,,,,,,,,,,
Diseases of the Musculoskeletal System and Connective Tissue,MUS009,Tendon and synovial disorders,M67362,"Transient synovitis, left knee",,1,0,1,agnostic,Cardiovascular,,,,,,,,,,
Diseases of the Musculoskeletal System and Connective Tissue,MUS009,Tendon and synovial disorders,M67369,"Transient synovitis, unspecified knee",,1,0,1,agnostic,Cardiovascular,,,,,,,,,,
Diseases of the Musculoskeletal System and Connective Tissue,MUS009,Tendon and synovial disorders,M67371,"Transient synovitis, right ankle and foot",,1,0,1,agnostic,Cardiovascular,,,,,,,,,,
Diseases of the Musculoskeletal System and Connective Tissue,MUS009,Tendon and synovial disorders,M67372,"Transient synovitis, left ankle and foot",,1,0,1,agnostic,Cardiovascular,,,,,,,,,,
Diseases of the Musculoskeletal System and Connective Tissue,MUS009,Tendon and synovial disorders,M67379,"Transient synovitis, unspecified ankle and foot",,1,0,1,agnostic,Cardiovascular,,,,,,,,,,
Diseases of the Musculoskeletal System and Connective Tissue,MUS009,Tendon and synovial disorders,M6738,"Transient synovitis, other site",,1,0,1,agnostic,Cardiovascular,,,,,,,,,,
Diseases of the Musculoskeletal System and Connective Tissue,MUS009,Tendon and synovial disorders,M6739,"Transient synovitis, multiple sites",,1,0,1,agnostic,Cardiovascular,,,,,,,,,,
Diseases of the Musculoskeletal System and Connective Tissue,MUS009,Tendon and synovial disorders,M6740,"Ganglion, unspecified site",,1,0,1,agnostic,Cardiovascular,,,,,,,,,,
Diseases of the Musculoskeletal System and Connective Tissue,MUS009,Tendon and synovial disorders,M67411,"Ganglion, right shoulder",,1,0,1,agnostic,Cardiovascular,,,,,,,,,,
Diseases of the Musculoskeletal System and Connective Tissue,MUS009,Tendon and synovial disorders,M67412,"Ganglion, left shoulder",,1,0,1,agnostic,Cardiovascular,,,,,,,,,,
Diseases of the Musculoskeletal System and Connective Tissue,MUS009,Tendon and synovial disorders,M67419,"Ganglion, unspecified shoulder",,1,0,1,agnostic,Cardiovascular,,,,,,,,,,
Diseases of the Musculoskeletal System and Connective Tissue,MUS009,Tendon and synovial disorders,M67421,"Ganglion, right elbow",,1,0,1,agnostic,Cardiovascular,,,,,,,,,,
Diseases of the Musculoskeletal System and Connective Tissue,MUS009,Tendon and synovial disorders,M67422,"Ganglion, left elbow",,1,0,1,agnostic,Cardiovascular,,,,,,,,,,
Diseases of the Musculoskeletal System and Connective Tissue,MUS009,Tendon and synovial disorders,M67429,"Ganglion, unspecified elbow",,1,0,1,agnostic,Cardiovascular,,,,,,,,,,
Diseases of the Musculoskeletal System and Connective Tissue,MUS009,Tendon and synovial disorders,M67431,"Ganglion, right wrist",,1,0,1,agnostic,Cardiovascular,,,,,,,,,,
Diseases of the Musculoskeletal System and Connective Tissue,MUS009,Tendon and synovial disorders,M67432,"Ganglion, left wrist",,1,0,1,agnostic,Cardiovascular,,,,,,,,,,
Diseases of the Musculoskeletal System and Connective Tissue,MUS009,Tendon and synovial disorders,M67439,"Ganglion, unspecified wrist",,1,0,1,agnostic,Cardiovascular,,,,,,,,,,
Diseases of the Musculoskeletal System and Connective Tissue,MUS009,Tendon and synovial disorders,M67441,"Ganglion, right hand",,1,0,1,agnostic,Cardiovascular,,,,,,,,,,
Diseases of the Musculoskeletal System and Connective Tissue,MUS009,Tendon and synovial disorders,M67442,"Ganglion, left hand",,1,0,1,agnostic,Cardiovascular,,,,,,,,,,
Diseases of the Musculoskeletal System and Connective Tissue,MUS009,Tendon and synovial disorders,M67449,"Ganglion, unspecified hand",,1,0,1,agnostic,Cardiovascular,,,,,,,,,,
Diseases of the Musculoskeletal System and Connective Tissue,MUS009,Tendon and synovial disorders,M67451,"Ganglion, right hip",,1,0,1,agnostic,Cardiovascular,,,,,,,,,,
Diseases of the Musculoskeletal System and Connective Tissue,MUS009,Tendon and synovial disorders,M67452,"Ganglion, left hip",,1,0,1,agnostic,Cardiovascular,,,,,,,,,,
Diseases of the Musculoskeletal System and Connective Tissue,MUS009,Tendon and synovial disorders,M67459,"Ganglion, unspecified hip",,1,0,1,agnostic,Cardiovascular,,,,,,,,,,
Diseases of the Musculoskeletal System and Connective Tissue,MUS009,Tendon and synovial disorders,M67461,"Ganglion, right knee",,1,0,1,agnostic,Cardiovascular,,,,,,,,,,
Diseases of the Musculoskeletal System and Connective Tissue,MUS009,Tendon and synovial disorders,M67462,"Ganglion, left knee",,1,0,1,agnostic,Cardiovascular,,,,,,,,,,
Diseases of the Musculoskeletal System and Connective Tissue,MUS009,Tendon and synovial disorders,M67469,"Ganglion, unspecified knee",,1,0,1,agnostic,Cardiovascular,,,,,,,,,,
Diseases of the Musculoskeletal System and Connective Tissue,MUS009,Tendon and synovial disorders,M67471,"Ganglion, right ankle and foot",,1,0,1,agnostic,Cardiovascular,,,,,,,,,,
Diseases of the Musculoskeletal System and Connective Tissue,MUS009,Tendon and synovial disorders,M67472,"Ganglion, left ankle and foot",,1,0,1,agnostic,Cardiovascular,,,,,,,,,,
Diseases of the Musculoskeletal System and Connective Tissue,MUS009,Tendon and synovial disorders,M67479,"Ganglion, unspecified ankle and foot",,1,0,1,agnostic,Cardiovascular,,,,,,,,,,
Diseases of the Musculoskeletal System and Connective Tissue,MUS009,Tendon and synovial disorders,M6748,"Ganglion, other site",,1,0,1,agnostic,Cardiovascular,,,,,,,,,,
Diseases of the Musculoskeletal System and Connective Tissue,MUS009,Tendon and synovial disorders,M6749,"Ganglion, multiple sites",,1,0,1,agnostic,Cardiovascular,,,,,,,,,,
Diseases of the Musculoskeletal System and Connective Tissue,MUS009,Tendon and synovial disorders,M6750,"Plica syndrome, unspecified knee",,1,0,1,agnostic,Cardiovascular,,,,,,,,,,
Diseases of the Musculoskeletal System and Connective Tissue,MUS009,Tendon and synovial disorders,M6751,"Plica syndrome, right knee",,1,0,1,agnostic,Cardiovascular,,,,,,,,,,
Diseases of the Musculoskeletal System and Connective Tissue,MUS009,Tendon and synovial disorders,M6752,"Plica syndrome, left knee",,1,0,1,agnostic,Cardiovascular,,,,,,,,,,
Diseases of the Musculoskeletal System and Connective Tissue,MUS009,Tendon and synovial disorders,M6780,"Other specified disorders of synovium and tendon, unspecified site",,1,0,1,agnostic,Cardiovascular,,,,,,,,,,
Diseases of the Musculoskeletal System and Connective Tissue,MUS009,Tendon and synovial disorders,M67811,"Other specified disorders of synovium, right shoulder",,1,0,1,agnostic,Cardiovascular,,,,,,,,,,
Diseases of the Musculoskeletal System and Connective Tissue,MUS009,Tendon and synovial disorders,M67812,"Other specified disorders of synovium, left shoulder",,1,0,1,agnostic,Cardiovascular,,,,,,,,,,
Diseases of the Musculoskeletal System and Connective Tissue,MUS009,Tendon and synovial disorders,M67813,"Other specified disorders of tendon, right shoulder",,1,0,1,agnostic,Cardiovascular,,,,,,,,,,
Diseases of the Musculoskeletal System and Connective Tissue,MUS009,Tendon and synovial disorders,M67814,"Other specified disorders of tendon, left shoulder",,1,0,1,agnostic,Cardiovascular,,,,,,,,,,
Diseases of the Musculoskeletal System and Connective Tissue,MUS009,Tendon and synovial disorders,M67819,"Other specified disorders of synovium and tendon, unspecified shoulder",,1,0,1,agnostic,Cardiovascular,,,,,,,,,,
Diseases of the Musculoskeletal System and Connective Tissue,MUS009,Tendon and synovial disorders,M67821,"Other specified disorders of synovium, right elbow",,1,0,1,agnostic,Cardiovascular,,,,,,,,,,
Diseases of the Musculoskeletal System and Connective Tissue,MUS009,Tendon and synovial disorders,M67822,"Other specified disorders of synovium, left elbow",,1,0,1,agnostic,Cardiovascular,,,,,,,,,,
Diseases of the Musculoskeletal System and Connective Tissue,MUS009,Tendon and synovial disorders,M67823,"Other specified disorders of tendon, right elbow",,1,0,1,agnostic,Cardiovascular,,,,,,,,,,
Diseases of the Musculoskeletal System and Connective Tissue,MUS009,Tendon and synovial disorders,M67824,"Other specified disorders of tendon, left elbow",,1,0,1,agnostic,Cardiovascular,,,,,,,,,,
Diseases of the Musculoskeletal System and Connective Tissue,MUS009,Tendon and synovial disorders,M67829,"Other specified disorders of synovium and tendon, unspecified elbow",,1,0,1,agnostic,Cardiovascular,,,,,,,,,,
Diseases of the Musculoskeletal System and Connective Tissue,MUS009,Tendon and synovial disorders,M67831,"Other specified disorders of synovium, right wrist",,1,0,1,agnostic,Cardiovascular,,,,,,,,,,
Diseases of the Musculoskeletal System and Connective Tissue,MUS009,Tendon and synovial disorders,M67832,"Other specified disorders of synovium, left wrist",,1,0,1,agnostic,Cardiovascular,,,,,,,,,,
Diseases of the Musculoskeletal System and Connective Tissue,MUS009,Tendon and synovial disorders,M67833,"Other specified disorders of tendon, right wrist",,1,0,1,agnostic,Cardiovascular,,,,,,,,,,
Diseases of the Musculoskeletal System and Connective Tissue,MUS009,Tendon and synovial disorders,M67834,"Other specified disorders of tendon, left wrist",,1,0,1,agnostic,Cardiovascular,,,,,,,,,,
Diseases of the Musculoskeletal System and Connective Tissue,MUS009,Tendon and synovial disorders,M67839,"Other specified disorders of synovium and tendon, unspecified wrist",,1,0,1,agnostic,Cardiovascular,,,,,,,,,,
Diseases of the Musculoskeletal System and Connective Tissue,MUS009,Tendon and synovial disorders,M67841,"Other specified disorders of synovium, right hand",,1,0,1,agnostic,Cardiovascular,,,,,,,,,,
Diseases of the Musculoskeletal System and Connective Tissue,MUS009,Tendon and synovial disorders,M67842,"Other specified disorders of synovium, left hand",,1,0,1,agnostic,Cardiovascular,,,,,,,,,,
Diseases of the Musculoskeletal System and Connective Tissue,MUS009,Tendon and synovial disorders,M67843,"Other specified disorders of tendon, right hand",,1,0,1,agnostic,Cardiovascular,,,,,,,,,,
Diseases of the Musculoskeletal System and Connective Tissue,MUS009,Tendon and synovial disorders,M67844,"Other specified disorders of tendon, left hand",,1,0,1,agnostic,Cardiovascular,,,,,,,,,,
Diseases of the Musculoskeletal System and Connective Tissue,MUS009,Tendon and synovial disorders,M67849,"Other specified disorders of synovium and tendon, unspecified hand",,1,0,1,agnostic,Cardiovascular,,,,,,,,,,
Diseases of the Musculoskeletal System and Connective Tissue,MUS009,Tendon and synovial disorders,M67851,"Other specified disorders of synovium, right hip",,1,0,1,agnostic,Cardiovascular,,,,,,,,,,
Diseases of the Musculoskeletal System and Connective Tissue,MUS009,Tendon and synovial disorders,M67852,"Other specified disorders of synovium, left hip",,1,0,1,agnostic,Cardiovascular,,,,,,,,,,
Diseases of the Musculoskeletal System and Connective Tissue,MUS009,Tendon and synovial disorders,M67853,"Other specified disorders of tendon, right hip",,1,0,1,agnostic,Cardiovascular,,,,,,,,,,
Diseases of the Musculoskeletal System and Connective Tissue,MUS009,Tendon and synovial disorders,M67854,"Other specified disorders of tendon, left hip",,1,0,1,agnostic,Cardiovascular,,,,,,,,,,
Diseases of the Musculoskeletal System and Connective Tissue,MUS009,Tendon and synovial disorders,M67859,"Other specified disorders of synovium and tendon, unspecified hip",,1,0,1,agnostic,Cardiovascular,,,,,,,,,,
Diseases of the Musculoskeletal System and Connective Tissue,MUS009,Tendon and synovial disorders,M67861,"Other specified disorders of synovium, right knee",,1,0,1,agnostic,Cardiovascular,,,,,,,,,,
Diseases of the Musculoskeletal System and Connective Tissue,MUS009,Tendon and synovial disorders,M67862,"Other specified disorders of synovium, left knee",,1,0,1,agnostic,Cardiovascular,,,,,,,,,,
